Ticker,Name,Weight,Shares,Price
ZION UW Equity,Zions Bancorp NA,0.043819,148.609,56.39
UBER UN Equity,Uber Technologies Inc,0.043376,252.906,32.8
WBD UW Equity,Warner Bros Discovery Inc,0.042903,626.329,13.1
AIZ UN Equity,Assurant Inc,0.042902,50.675,161.91
PNR UN Equity,Pentair PLC,0.042813,164.182,49.87
OGE UN Equity,OGE Energy Corp,0.042801,199.256,41.08
CIEN UN Equity,Ciena Corp,0.042607,150.978,53.97
BEN UN Equity,Franklin Resources Inc,0.042268,284.734,28.39
LII UN Equity,Lennox International Inc,0.042151,32.308,249.51
LBRDK UW Equity,Liberty Broadband Corp,0.041806,68.841,116.14
OGN UN Equity,Organon & Co,0.041791,253.565,31.52
XRAY UW Equity,DENTSPLY SIRONA Inc,0.041411,213.812,37.04
CBSH UW Equity,Commerce Bancshares Inc/MO,0.041327,109.287,72.32
TPR UN Equity,Tapestry Inc,0.041049,227.942,34.44
OHI UN Equity,Omega Healthcare Investors Inc,0.040745,234.497,33.23
CFR UN Equity,Cullen/Frost Bankers Inc,0.040606,58.2,133.43
NWL UW Equity,Newell Brands Inc,0.040398,376.691,20.51
OLN UN Equity,Olin Corp,0.040122,139.611,54.96
LAD UN Equity,Lithia Motors Inc,0.039994,28.437,268.97
MIDD UW Equity,Middleby Corp/The,0.039827,50.508,150.8
CASY UW Equity,Casey's General Stores Inc,0.039746,36.985,205.52
LVS UN Equity,Las Vegas Sands Corp,0.039665,206.978,36.65
RUN UW Equity,Sunrun Inc,0.039664,204.905,37.02
CDAY UN Equity,Ceridian HCM Holding Inc,0.039508,110.609,68.31
LYV UN Equity,Live Nation Entertainment Inc,0.039334,76.861,97.87
PLUG UR Equity,Plug Power Inc,0.039232,260.696,28.78
FCNCA UW Equity,First Citizens BancShares Inc/NC,0.0392,9.155,818.88
DINO UN Equity,HF Sinclair Corp,0.038995,149.692,49.82
UNM UN Equity,Unum Group,0.03899,199.856,37.31
PATH UN Equity,UiPath Inc,0.038572,338.067,21.82
CG UW Equity,Carlyle Group Inc/The,0.038186,206.585,35.35
UHS UN Equity,Universal Health Services Inc,0.038152,64.776,112.64
STOR UN Equity,STORE Capital Corp,0.037991,253.508,28.66
ACHC UW Equity,Acadia Healthcare Co Inc,0.037703,88.854,81.15
CPRI UN Equity,Capri Holdings Ltd,0.037584,143.61,50.05
USFD UN Equity,US Foods Holding Corp,0.03751,222.089,32.3
ATR UN Equity,AptarGroup Inc,0.037501,65.336,109.77
EGP UN Equity,EastGroup Properties Inc,0.037435,41.044,174.43
SWN UN Equity,Southwestern Energy Co,0.037383,1031.645,6.93
JEF UN Equity,Jefferies Financial Group Inc,0.03731,209.062,34.13
FR UN Equity,First Industrial Realty Trust Inc,0.037253,131.446,54.2
NWSA UW Equity,News Corp,0.037153,385.108,18.45
RE UN Equity,Everest Re Group Ltd,0.037086,26.834,264.31
NXST UW Equity,Nexstar Media Group Inc,0.036493,35.248,198
STWD UN Equity,Starwood Property Trust Inc,0.036482,291.434,23.94
BRX UN Equity,Brixmor Property Group Inc,0.036447,297.618,23.42
THC UN Equity,Tenet Healthcare Corp,0.036403,106.062,65.64
HII UN Equity,Huntington Ingalls Industries Inc,0.036363,30.633,227.02
ROKU UW Equity,Roku Inc,0.03633,85.691,81.08
ARW UN Equity,Arrow Electronics Inc,0.036322,62.344,111.42
ST UN Equity,Sensata Technologies Holding PLC,0.036306,154.779,44.86
NOV UN Equity,NOV Inc,0.036289,390.547,17.77
IVZ UN Equity,Invesco Ltd,0.035809,372.598,18.38
CTXS UW Equity,Citrix Systems Inc,0.035779,66.64,102.68
GWRE UN Equity,Guidewire Software Inc,0.035736,83.448,81.9
ITT UN Equity,ITT Inc,0.035494,83.298,81.49
ISRG UW Equity,Intuitive Surgical Inc,0.035122,28.24,237.85
ITW UN Equity,Illinois Tool Works Inc,0.034887,31.258,213.45
RIVN UW Equity,Rivian Automotive Inc,0.034775,177.821,37.4
NVST UN Equity,Envista Holdings Corp,0.034654,162.396,40.81
FYBR UW Equity,Frontier Communications Parent Inc,0.03449,244.387,26.99
GNTX UW Equity,Gentex Corp,0.034361,234.439,28.03
LNC UN Equity,Lincoln National Corp,0.034329,135.616,48.41
HES UN Equity,Hess Corp,0.034312,60.991,107.59
PB UN Equity,Prosperity Bancshares Inc,0.034302,88.292,74.3
APO UN Equity,Apollo Global Management Inc,0.034219,109.088,59.99
AGNC UW Equity,AGNC Investment Corp,0.034172,521.15,12.54
MHK UN Equity,Mohawk Industries Inc,0.03411,52.48,124.3
AIRC UN Equity,Apartment Income REIT Corp,0.034102,143.842,45.34
CACI UN Equity,CACI International Inc,0.034089,23.116,282.03
ORI UN Equity,Old Republic International Corp,0.03408,282.144,23.1
SF UN Equity,Stifel Financial Corp,0.033855,103.083,62.81
X UN Equity,United States Steel Corp,0.033766,257.684,25.06
EXAS UR Equity,Exact Sciences Corp,0.033714,142.869,45.13
AFRM UW Equity,Affirm Holdings Inc,0.033691,175.181,36.78
DXC UN Equity,DXC Technology Co,0.033609,244.112,26.33
MKSI UW Equity,MKS Instruments Inc,0.033593,55.378,116.01
CLVT UN Equity,Clarivate PLC,0.033447,478.071,13.38
RGLD UW Equity,Royal Gold Inc,0.033274,61.14,104.08
LITE UW Equity,Lumentum Holdings Inc,0.033155,68.793,92.17
PHM UN Equity,PulteGroup Inc,0.033155,143.681,44.13
VOYA UN Equity,Voya Financial Inc,0.032832,101.337,61.96
PNFP UW Equity,Pinnacle Financial Partners Inc,0.032497,74.779,83.11
MDU UN Equity,MDU Resources Group Inc,0.032397,201.55,30.74
SOFI UW Equity,SoFi Technologies Inc,0.032396,793.293,7.81
AVY UN Equity,Avery Dennison Corp,0.032274,31.282,197.31
AYI UN Equity,Acuity Brands Inc,0.032255,34.394,179.35
INGR UN Equity,Ingredion Inc,0.03218,66.096,93.11
SON UN Equity,Sonoco Products Co,0.032081,97.094,63.19
KRC UN Equity,Kilroy Realty Corp,0.031901,115.965,52.61
WYNN UW Equity,Wynn Resorts Ltd,0.031658,92.647,65.35
LFUS UW Equity,Littelfuse Inc,0.031656,24.119,251.01
SNV UN Equity,Synovus Financial Corp,0.031631,143.653,42.11
Z UW Equity,Zillow Group Inc,0.031537,153.583,39.27
FAF UN Equity,First American Financial Corp,0.031343,103.795,57.75
AOS UN Equity,A O Smith Corp,0.031331,97.114,61.7
AGCO UN Equity,AGCO Corp,0.031005,53.759,110.3
SEIC UW Equity,SEI Investments Co,0.031,103.955,57.03
PENN UW Equity,Penn Entertainment Inc,0.030975,165.748,35.74
SYNH UW Equity,Syneos Health Inc,0.030844,84.351,69.93
WWD UW Equity,Woodward Inc,0.030816,58.728,100.35
VAC UN Equity,Marriott Vacations Worldwide Corp,0.030809,40.649,144.95
BPOP UW Equity,Popular Inc,0.030754,74.782,78.65
NVT UN Equity,nVent Electric PLC,0.030675,164.831,35.59
HOOD UW Equity,Robinhood Markets Inc,0.030673,554.451,10.58
SRC UN Equity,Spirit Realty Capital Inc,0.03052,133.533,43.71
FBHS UN Equity,Fortune Brands Home & Security Inc,0.030293,85.348,67.88
HUN UN Equity,Huntsman Corp,0.030197,198.661,29.07
CNXC UW Equity,Concentrix Corp,0.03017,43.071,133.96
IBKR UW Equity,Interactive Brokers Group Inc,0.030106,92.654,62.14
ALK UN Equity,Alaska Air Group Inc,0.030084,123.438,46.61
BF/B UN Equity,Brown-Forman Corp,0.02996,75.461,75.93
CLH UN Equity,Clean Harbors Inc,0.029959,50.861,112.65
DCI UN Equity,Donaldson Co Inc,0.029888,102.398,55.82
IAC UW Equity,IAC/InterActiveCorp,0.029876,77.621,73.61
CHNG UW Equity,Change Healthcare Inc,0.029722,230.972,24.61
NFG UN Equity,National Fuel Gas Co,0.029633,80.373,70.51
DKS UN Equity,Dick's Sporting Goods Inc,0.029529,55.382,101.97
IDA UN Equity,IDACORP Inc,0.029528,50.214,112.46
ALGN UW Equity,Align Technology Inc,0.029461,19.576,287.81
PRGO UN Equity,Perrigo Co PLC,0.029274,134.001,41.78
IIVI UW Equity,II-VI Inc,0.029225,107.172,52.15
OSK UN Equity,Oshkosh Corp,0.029141,65.519,85.06
MCHP UW Equity,Microchip Technology Inc,0.028985,78.415,70.69
TMX UN Equity,Terminix Global Holdings Inc,0.02895,121.257,45.66
CAR UW Equity,Avis Budget Group Inc,0.028891,29.672,186.21
CW UN Equity,Curtiss-Wright Corp,0.028776,38.207,144.04
DTM UN Equity,DT Midstream Inc,0.028649,96.698,56.66
TDOC UN Equity,Teladoc Health Inc,0.028623,144.853,37.79
LEG UN Equity,Leggett & Platt Inc,0.028435,132.763,40.96
XPO UN Equity,XPO Logistics Inc,0.028197,94.374,57.14
ASH UN Equity,Ashland Inc,0.028123,50.539,106.42
HXL UN Equity,Hexcel Corp,0.02812,83.611,64.32
BEPC UN Equity,Brookfield Renewable Corp,0.028095,127.413,42.17
RYN UN Equity,Rayonier Inc,0.028089,145.381,36.95
PFGC UN Equity,Performance Food Group Co,0.027787,104.856,50.68
MNDT UW Equity,Mandiant Inc,0.027428,229.159,22.89
NCLH UN Equity,Norwegian Cruise Line Holdings Ltd,0.0274,386.434,13.56
SAIC UN Equity,Science Applications International Corp,0.027289,55.537,93.97
HOG UN Equity,Harley-Davidson Inc,0.027282,134.23,38.87
ELS UN Equity,Equity LifeStyle Properties Inc,0.027281,68.586,76.07
NYT UN Equity,New York Times Co/The,0.027188,164.075,31.69
M UN Equity,Macy's Inc,0.027174,283.98,18.3
EHC UN Equity,Encompass Health Corp,0.027105,97.714,53.05
AMG UN Equity,Affiliated Managers Group Inc,0.027083,38.296,135.25
WTFC UW Equity,Wintrust Financial Corp,0.027064,59.78,86.58
VNO UN Equity,Vornado Realty Trust,0.026982,176.054,29.31
FLO UN Equity,Flowers Foods Inc,0.02697,187.014,27.58
BC UN Equity,Brunswick Corp/DE,0.026905,62.919,81.78
PRI UN Equity,Primerica Inc,0.026791,38.151,134.3
HTZ UW Equity,Hertz Global Holdings Inc,0.026621,232.469,21.9
DLB UN Equity,Dolby Laboratories Inc,0.026496,64.068,79.09
UHAL UW Equity,AMERCO,0.026458,8.977,563.66
VMI UN Equity,Valmont Industries Inc,0.026425,18.05,279.98
ECL UN Equity,Ecolab Inc,0.025866,28.979,170.7
AN UN Equity,AutoNation Inc,0.025505,39.576,123.25
NYCB UN Equity,New York Community Bancorp Inc,0.025429,459.648,10.58
OZK UW Equity,Bank OZK,0.025392,116.931,41.53
CRUS UW Equity,Cirrus Logic Inc,0.025339,56.878,85.2
DISH UW Equity,DISH Network Corp,0.025296,250.008,19.35
NSA UN Equity,National Storage Affiliates Trust,0.025039,84.707,56.53
SRCL UW Equity,Stericycle Inc,0.02501,91.453,52.3
MTZ UN Equity,MasTec Inc,0.024997,59.349,80.55
SIRI UW Equity,Sirius XM Holdings Inc,0.024945,707.788,6.74
POST UN Equity,Post Holdings Inc,0.024942,55.478,85.98
GMED UN Equity,Globus Medical Inc,0.024935,73.185,65.16
CR UN Equity,Crane Holdings Co,0.024859,46.935,101.29
LSXMK UW Equity,Liberty Media Corp-Liberty SiriusXM,0.024853,111.495,42.63
TPX UN Equity,Tempur Sealy International Inc,0.024812,170.934,27.76
FOX UW Equity,Fox Corp,0.024497,144.73,32.37
THO UN Equity,Thor Industries Inc,0.024352,52.803,88.2
GXO UN Equity,GXO Logistics Inc,0.024199,93.909,49.28
THG UN Equity,Hanover Insurance Group Inc/The,0.02414,35.317,130.72
ACI UN Equity,Albertsons Cos Inc,0.024106,160.24,28.77
HE UN Equity,Hawaiian Electric Industries Inc,0.024013,108.542,42.31
TTEK UW Equity,Tetra Tech Inc,0.023973,31.314,146.41
AZTA UW Equity,Azenta Inc,0.023918,73.896,61.9
NATI UW Equity,National Instruments Corp,0.023874,113.519,40.22
CHE UN Equity,Chemed Corp,0.023787,9.387,484.62
ESI UN Equity,Element Solutions Inc,0.02371,230.293,19.69
VST UN Equity,Vistra Corp,0.023683,179.943,25.17
PINC UW Equity,Premier Inc,0.023666,117.466,38.53
WSO UN Equity,Watsco Inc,0.023645,15.482,292.08
MTG UN Equity,MGIC Investment Corp,0.02361,307.164,14.7
BYD UN Equity,Boyd Gaming Corp,0.023517,79.984,56.23
AVT UW Equity,Avnet Inc,0.023513,96.851,46.43
QDEL UW Equity,QuidelOrtho Corp,0.023456,49.294,91
FLS UN Equity,Flowserve Corp,0.023288,129.92,34.28
SKX UN Equity,Skechers USA Inc,0.023259,113.331,39.25
WM UN Equity,Waste Management Inc,0.023221,26.112,170.07
CUZ UN Equity,Cousins Properties Inc,0.023215,148.038,29.99
H UN Equity,Hyatt Hotels Corp,0.023193,50.352,88.09
OMF UN Equity,OneMain Holdings Inc,0.023113,117.339,37.67
PVH UN Equity,PVH Corp,0.023001,67.014,65.64
HSY UN Equity,Hershey Co/The,0.022944,19.376,226.46
DRI UN Equity,Darden Restaurants Inc,0.022796,33.566,129.88
UNVR UN Equity,Univar Solutions Inc,0.022786,167.027,26.09
AXTA UN Equity,Axalta Coating Systems Ltd,0.02277,166.777,26.11
RL UN Equity,Ralph Lauren Corp,0.022758,45.565,95.52
FNB UN Equity,FNB Corp/PA,0.022485,348.189,12.35
SNX UN Equity,TD SYNNEX Corp,0.022389,42.528,100.68
MOH UN Equity,Molina Healthcare Inc,0.022306,12.936,329.77
SLM UW Equity,SLM Corp,0.022231,269.082,15.8
RITM UN Equity,Rithm Capital Corp,0.02219,425.65,9.97
WSC UR Equity,WillScot Mobile Mini Holdings Corp,0.022177,101.176,41.92
TRU UN Equity,TransUnion,0.022171,51.277,82.69
VRTX UW Equity,Vertex Pharmaceuticals Inc,0.022122,14.304,295.77
LPX UN Equity,Louisiana-Pacific Corp,0.022042,73.348,57.47
WU UN Equity,Western Union Co/The,0.021995,254.938,16.5
MAN UN Equity,ManpowerGroup Inc,0.021881,52.302,80.01
MAT UW Equity,Mattel Inc,0.021728,181.693,22.87
TKR UN Equity,Timken Co/The,0.021704,62.185,66.75
NCR UN Equity,NCR Corp,0.02166,120.24,34.45
RGEN UW Equity,Repligen Corp,0.021291,15.892,256.21
G UN Equity,Genpact Ltd,0.021251,85.025,47.8
AXS UN Equity,Axis Capital Holdings Ltd,0.021219,77.635,52.27
A UN Equity,Agilent Technologies Inc,0.021166,30.532,132.58
AZO UN Equity,AutoZone Inc,0.021158,1.82,2223.27
IART UW Equity,Integra LifeSciences Holdings Corp,0.021144,72.261,55.96
R UN Equity,Ryder System Inc,0.021095,49.326,81.79
HBI UN Equity,Hanesbrands Inc,0.02102,347.752,11.56
DNB UN Equity,Dun & Bradstreet Holdings Inc,0.021014,250.865,16.02
EPR UN Equity,EPR Properties,0.020943,73.869,54.22
KSS UN Equity,Kohl's Corp,0.020917,127.683,31.33
AL UN Equity,Air Lease Corp,0.020851,103.658,38.47
BERY UN Equity,Berry Global Group Inc,0.020735,67.281,58.94
UMPQ UW Equity,Umpqua Holdings Corp,0.020662,215.578,18.33
IRM UN Equity,Iron Mountain Inc,0.020465,72.305,54.13
DPZ UN Equity,Domino's Pizza Inc,0.020457,9.642,405.75
KEX UN Equity,Kirby Corp,0.020449,59.561,65.66
AMED UW Equity,Amedisys Inc,0.020408,31.904,122.33
MSM UN Equity,MSC Industrial Direct Co Inc,0.020285,46.101,84.15
AR UN Equity,Antero Resources Corp,0.020232,102.362,37.8
EVR UN Equity,Evercore Inc,0.020172,37.726,102.26
SLGN UN Equity,Silgan Holdings Inc,0.020067,83.903,45.74
U UN Equity,Unity Software Inc,0.019749,67.967,55.57
OLLI UQ Equity,Ollie's Bargain Outlet Holdings Inc,0.019691,59.091,63.73
DEI UN Equity,Douglas Emmett Inc,0.019445,168.647,22.05
NVR UN Equity,NVR Inc,0.019231,0.837,4393.9902
LAZ UN Equity,Lazard Ltd,0.019118,94.113,38.85
AON UN Equity,Aon PLC,0.018972,12.187,297.72
GGG UN Equity,Graco Inc,0.018855,52.588,68.57
BHF UW Equity,Brighthouse Financial Inc,0.018835,74.81,48.15
WTM UN Equity,White Mountains Insurance Group Ltd,0.018818,2.885,1247.4
OVV UN Equity,Ovintiv Inc,0.018788,74.253,48.39
PK UN Equity,Park Hotels & Resorts Inc,0.018721,230.832,15.51
HIW UN Equity,Highwoods Properties Inc,0.018688,103.653,34.48
MRTX UW Equity,Mirati Therapeutics Inc,0.018645,42.935,83.05
IPGP UW Equity,IPG Photonics Corp,0.018621,34.641,102.8
MANH UW Equity,Manhattan Associates Inc,0.0186,23.984,148.31
JHG UN Equity,Janus Henderson Group PLC,0.018543,137.45,25.8
PTON UW Equity,Peloton Interactive Inc,0.018524,297.198,11.92
AGR UN Equity,Avangrid Inc,0.018456,70.721,49.91
BJ UN Equity,BJ's Wholesale Club Holdings Inc,0.018267,49.336,70.81
CACC UW Equity,Credit Acceptance Corp,0.018134,6.236,556.13
OSH UN Equity,Oak Street Health Inc,0.018015,116.234,29.64
GO UW Equity,Grocery Outlet Holding Corp,0.017925,81.505,42.06
FHB UW Equity,First Hawaiian Inc,0.017773,127.445,26.67
PACW UW Equity,PacWest Bancorp,0.017693,115.956,29.18
AM UN Equity,Antero Midstream Corp,0.017683,335.493,10.08
TTWO UW Equity,Take-Two Interactive Software Inc,0.017597,27.185,123.79
SSRM UW Equity,SSR Mining Inc,0.017587,211.538,15.9
WAL UN Equity,Western Alliance Bancorp,0.017493,40.933,81.73
AGO UN Equity,Assured Guaranty Ltd,0.017425,61.429,54.25
VRT UN Equity,Vertiv Holdings Co,0.017283,255.042,12.96
BFAM UN Equity,Bright Horizons Family Solutions Inc,0.017202,42.334,77.71
WLK UN Equity,Westlake Corp,0.017143,32.929,99.56
RH UN Equity,RH,0.017003,10.865,299.29
BOH UN Equity,Bank of Hawaii Corp,0.016823,39.457,81.54
PAG UN Equity,Penske Automotive Group Inc,0.016804,27.39,117.33
CRI UN Equity,Carter's Inc,0.016722,39.296,81.38
FCN UN Equity,FTI Consulting Inc,0.016522,19.504,162
CZR UW Equity,Caesars Entertainment Inc,0.016269,64.283,48.4
QS UN Equity,QuantumScape Corp,0.016191,244.393,12.67
CABO UN Equity,Cable One Inc,0.016169,2.291,1349.72
SLG UN Equity,SL Green Realty Corp,0.016071,62.761,48.97
BWXT UN Equity,BWX Technologies Inc,0.016057,55.571,55.26
CLX UN Equity,Clorox Co/The,0.015955,21.03,145.09
MCO UN Equity,Moody's Corp,0.015344,9.098,322.54
ENOV UN Equity,Enovis Corp,0.015286,50.515,57.87
RRC UN Equity,Range Resources Corp,0.015253,89.204,32.7
KMPR UN Equity,Kemper Corp,0.015038,63.375,45.38
MSA UN Equity,MSA Safety Inc,0.015018,22.617,126.99
WCC UN Equity,WESCO International Inc,0.014824,20.936,135.41
TW UW Equity,Tradeweb Markets Inc,0.014819,39.542,71.67
MRCY UW Equity,Mercury Systems Inc,0.014799,55.845,50.68
JBLU UW Equity,JetBlue Airways Corp,0.014776,320.031,8.83
ICUI UW Equity,ICU Medical Inc,0.014674,16.381,171.32
HHC UN Equity,Howard Hughes Corp/The,0.014591,38.424,72.62
SPB UN Equity,Spectrum Brands Holdings Inc,0.014497,39.759,69.73
JBGS UN Equity,JBG SMITH Properties,0.014461,115.135,24.02
COLM UW Equity,Columbia Sportswear Co,0.014408,36.385,75.73
GFS UW Equity,GLOBALFOUNDRIES Inc,0.014258,47.256,57.7
VSAT UW Equity,Viasat Inc,0.014196,70.589,38.46
BOKF UW Equity,BOK Financial Corp,0.014046,29.325,91.6
LOPE UW Equity,Grand Canyon Education Inc,0.013778,31.734,83.03
TOL UN Equity,Toll Brothers Inc,0.013531,52.852,48.96
RNR UN Equity,RenaissanceRe Holdings Ltd,0.013469,19.675,130.92
COTY UN Equity,Coty Inc,0.013459,345.95,7.44
COUP UW Equity,Coupa Software Inc,0.013442,33.333,77.12
PDCE UW Equity,PDC Energy Inc,0.01341,43.803,58.55
CTAS UW Equity,Cintas Corp,0.013217,5.854,431.78
KBR UN Equity,KBR Inc,0.013147,48.688,51.64
MNST UW Equity,Monster Beverage Corp,0.013073,27.836,89.82
CSL UN Equity,Carlisle Cos Inc,0.012937,8.056,307.11
TWTR UN Equity,Twitter Inc,0.012801,55.099,44.43
TRIP UW Equity,TripAdvisor Inc,0.012766,93.648,26.07
SITE UN Equity,SiteOne Landscape Supply Inc,0.012683,17.402,139.38
VIRT UW Equity,Virtu Financial Inc,0.012531,99.354,24.12
AZEK UN Equity,AZEK Co Inc/The,0.012343,113.107,20.87
DASH UN Equity,DoorDash Inc,0.012088,28.681,80.6
LSXMA UW Equity,Liberty Media Corp-Liberty SiriusXM,0.012055,54.068,42.64
ATUS UN Equity,Altice USA Inc,0.011952,208.752,10.95
CPA UN Equity,Copa Holdings SA,0.011882,30.838,73.69
NWS UW Equity,News Corp,0.011759,120.519,18.66
WSM UN Equity,Williams-Sonoma Inc,0.011718,14.505,154.5
ESAB UN Equity,Esab Corp,0.011702,50.576,44.25
KEYS UN Equity,Keysight Technologies Inc,0.011658,13.386,166.56
SNOW UN Equity,Snowflake Inc,0.011421,12.524,174.4
TYL UN Equity,Tyler Technologies Inc,0.011332,5.215,415.56
CC UN Equity,Chemours Co/The,0.011312,61.144,35.38
ZG UW Equity,Zillow Group Inc,0.011222,54.538,39.35
SMG UN Equity,Scotts Miracle-Gro Co/The,0.011204,26.498,80.86
HPP UN Equity,Hudson Pacific Properties Inc,0.01089,140.147,14.86
WEX UN Equity,WEX Inc,0.010737,12.369,166.01
DNA UN Equity,Ginkgo Bioworks Holdings Inc,0.010695,653.443,3.13
KD UN Equity,Kyndryl Holdings Inc,0.010682,179.831,11.36
DOCS UN Equity,Doximity Inc,0.010671,51.098,39.94
SWCH UN Equity,Switch Inc,0.010434,58.862,33.9
UPST UW Equity,Upstart Holdings Inc,0.010377,59.239,33.5
OPEN UW Equity,Opendoor Technologies Inc,0.010345,333.065,5.94
GPS UN Equity,Gap Inc/The,0.010154,197.343,9.84
AXON UW Equity,Axon Enterprise Inc,0.010042,15.233,126.07
UA UN Equity,Under Armour Inc,0.009957,217.627,8.75
WH UN Equity,Wyndham Hotels & Resorts Inc,0.009955,27.636,68.89
MASI UW Equity,Masimo Corp,0.009696,11.753,157.78
ALLE UN Equity,Allegion plc,0.009688,18.187,101.87
NEU UN Equity,NewMarket Corp,0.009624,6.041,304.67
UAA UN Equity,Under Armour Inc,0.009595,188.006,9.76
BR UN Equity,Broadridge Financial Solutions Inc,0.009552,10.713,170.52
W UN Equity,Wayfair Inc,0.009541,28.06,65.03
INCY UW Equity,Incyte Corp,0.00953,24.586,74.13
AWI UN Equity,Armstrong World Industries Inc,0.009231,19.614,90.01
NCNO UW Equity,nCino Inc,0.00921,45.072,39.08
NTNX UW Equity,Nutanix Inc,0.009124,100.634,17.34
JBHT UW Equity,JB Hunt Transport Services Inc,0.009057,9.072,190.92
PII UN Equity,Polaris Inc,0.009043,14.601,118.44
PLNT UN Equity,Planet Fitness Inc,0.00893,22.148,77.11
TDC UN Equity,Teradata Corp,0.008886,47.629,35.68
ADT UN Equity,ADT Inc,0.008658,208.539,7.94
DRVN UW Equity,Driven Brands Holdings Inc,0.008532,51.864,31.46
GPK UN Equity,Graphic Packaging Holding Co,0.008445,69.882,23.11
REYN UW Equity,Reynolds Consumer Products Inc,0.008094,54.183,28.57
JBL UN Equity,Jabil Inc,0.008082,25.31,61.07
SGFY UN Equity,Signify Health Inc,0.008048,66.917,23
PYCR UW Equity,Paycor HCM Inc,0.007811,47.109,31.71
VNT UN Equity,Vontier Corp,0.007752,60.534,24.49
MSGS UN Equity,Madison Square Garden Sports Corp,0.007732,9.419,156.99
TER UW Equity,Teradyne Inc,0.007698,14.852,99.12
S UN Equity,SentinelOne Inc,0.007468,50.806,28.11
ERIE UW Equity,Erie Indemnity Co,0.007411,6.504,217.92
SCCO UN Equity,Southern Copper Corp,0.007362,29.148,48.3
BF/A UN Equity,Brown-Forman Corp,0.007213,18.699,73.77
CCK UN Equity,Crown Holdings Inc,0.007092,14.008,96.82
GTES UN Equity,Gates Industrial Corp PLC,0.007052,110.458,12.21
UI UN Equity,Ubiquiti Inc,0.007028,4.239,317.05
SNDR UN Equity,Schneider National Inc,0.006977,53.892,24.76
HRB UN Equity,H&R Block Inc,0.006786,28.542,45.47
LBRDA UW Equity,Liberty Broadband Corp,0.006722,11.12,115.61
PCOR UN Equity,Procore Technologies Inc,0.006675,19.514,65.42
AVTR UN Equity,Avantor Inc,0.006439,43.209,28.5
WOOF UW Equity,Petco Health & Wellness Co Inc,0.006415,80.292,15.28
EEFT UW Equity,Euronet Worldwide Inc,0.006256,11.913,100.43
LYFT UW Equity,Lyft Inc,0.006205,61.17,19.4
MTCH UW Equity,Match Group Inc,0.006186,17.912,66.05
FWONA UW Equity,Liberty Media Corp-Liberty Formula One,0.006043,18.625,62.05
CNA UN Equity,CNA Financial Corp,0.005793,27.22,40.7
LAMR UW Equity,Lamar Advertising Co,0.005655,10.353,104.47
HZNP UW Equity,Horizon Therapeutics Plc,0.005611,15.687,68.41
TNL UN Equity,Travel + Leisure Co,0.005525,23.498,44.97
DECK UN Equity,Deckers Outdoor Corp,0.0054,3.156,327.23
LEN/B UN Equity,Lennar Corp,0.005369,14.956,68.65
SEB UA Equity,Seaboard Corp,0.005361,0.253,4052.48
CCCS UN Equity,CCC Intelligent Solutions Holdings Inc,0.005313,103.261,9.84
RHI UN Equity,Robert Half International Inc,0.005305,12.675,80.05
BLD UN Equity,TopBuild Corp,0.005302,5.089,199.26
SIX UN Equity,Six Flags Entertainment Corp,0.005194,38.483,25.81
FRPT UQ Equity,Freshpet Inc,0.004942,20.001,47.25
CNM UN Equity,Core & Main Inc,0.004912,39.554,23.75
WIX UW Equity,Wix.com Ltd,0.004785,11.892,76.95
VSCO UN Equity,Victoria's Secret & Co,0.004717,23.516,38.36
EXP UN Equity,Eagle Materials Inc,0.004546,6.646,130.81
CERT UW Equity,Certara Inc,0.00437,41.052,20.36
IAA UN Equity,IAA Inc,0.004332,22.836,36.28
EXEL UW Equity,Exelixis Inc,0.004308,42.248,19.5
HAYW UN Equity,Hayward Holdings Inc,0.004204,69.487,11.57
ALSN UN Equity,Allison Transmission Holdings Inc,0.00406,20.158,38.52
RARE UW Equity,Ultragenyx Pharmaceutical Inc,0.004016,14.724,52.16
CRL UN Equity,Charles River Laboratories International,0.003993,3.371,226.52
TFSL UW Equity,TFS Financial Corp,0.003951,49.972,15.12
INFA UN Equity,Informatica Inc,0.003686,30.013,23.49
PPC UW Equity,Pilgrim's Pride Corp,0.003538,22.609,29.93
WE UN Equity,WeWork Inc,0.003465,129.681,5.11
AMBP UN Equity,Ardagh Metal Packaging SA,0.00343,100.14,6.55
EHAB UN Equity,Enhabit Inc,0.003426,48.856,13.41
BURL UN Equity,Burlington Stores Inc,0.003398,4.139,156.99
HEI/A UN Equity,HEICO Corp,0.003377,4.962,130.14
ROL UN Equity,Rollins Inc,0.003339,17.108,37.33
LSTR UW Equity,Landstar System Inc,0.003253,4.008,155.22
MORN UW Equity,Morningstar Inc,0.003142,2.332,257.7
CLR UN Equity,Continental Resources Inc/OK,0.003142,8.884,67.63
LCID UW Equity,Lucid Group Inc,0.003083,32.359,18.22
CGNX UW Equity,Cognex Corp,0.002998,11.963,47.93
RKT UN Equity,Rocket Cos Inc,0.002821,51.98,10.38
IONS UW Equity,Ionis Pharmaceuticals Inc,0.002752,11.415,46.11
MTN UN Equity,Vail Resorts Inc,0.002732,2.167,241.1
DBX UW Equity,Dropbox Inc,0.002455,19.018,24.69
HEI UN Equity,HEICO Corp,0.002382,2.826,161.18
TXG UW Equity,10X Genomics Inc,0.002316,9.437,46.94
JWN UN Equity,Nordstrom Inc,0.001953,16.186,23.08
