Ticker,Name,Weight,Shares,Price
DDS UN Equity,Dillard's Inc,0.041363,4.272,248.56
WOW UN Equity,WideOpenWest Inc,0.041315,53.164,19.95
RDNT UQ Equity,RadNet Inc,0.041284,48.549,21.83
MNKD UQ Equity,MannKind Corp,0.04125,246.843,4.29
RIOT UR Equity,Riot Blockchain Inc,0.041215,116.143,9.11
ASIX UN Equity,AdvanSix Inc,0.041073,26.995,39.06
TGTX UR Equity,TG Therapeutics Inc,0.040962,132.105,7.96
RTL UW Equity,Necessity Retail REIT Inc/The,0.040946,132.554,7.93
AZZ UN Equity,AZZ Inc,0.040784,24.343,43.01
BRKL UW Equity,Brookline Bancorp Inc,0.04065,75.293,13.86
MIR UN Equity,Mirion Technologies Inc,0.040647,135.869,7.68
SLCA UN Equity,US Silica Holdings Inc,0.040516,73.507,14.15
VMEO UW Equity,Vimeo Inc,0.040488,141.995,7.32
KURA UW Equity,Kura Oncology Inc,0.040444,62.926,16.5
FFWM UQ Equity,First Foundation Inc,0.040392,50.731,20.44
GABC UW Equity,German American Bancorp Inc,0.040381,27.461,37.75
AMPL UR Equity,Amplitude Inc,0.040377,55.46,18.69
MNTV UW Equity,Momentive Global Inc,0.040323,131.367,7.88
CAL UN Equity,Caleres Inc,0.040265,36.13,28.61
HCSG UW Equity,Healthcare Services Group Inc,0.040265,73.518,14.06
DNUT UW Equity,Krispy Kreme Inc,0.040237,71.239,14.5
PAR UN Equity,PAR Technology Corp,0.040216,26.297,39.26
DHT UN Equity,DHT Holdings Inc,0.040119,139.18,7.4
RC UN Equity,Ready Capital Corp,0.040093,73.466,14.01
CASH UW Equity,Pathward Financial Inc,0.039835,28.774,35.54
DOMO UQ Equity,Domo Inc,0.039791,30.133,33.9
AROC UN Equity,Archrock Inc,0.039699,134.273,7.59
CNOB UW Equity,ConnectOne Bancorp Inc,0.039653,36.816,27.65
INFN UW Equity,Infinera Corp,0.039639,187.75,5.42
HLIT UW Equity,Harmonic Inc,0.039616,91.294,11.14
SWTX UW Equity,SpringWorks Therapeutics Inc,0.039553,34.432,29.49
BATRK UW Equity,Liberty Media Corp-Liberty Braves,0.039487,37.365,27.13
GDYN UR Equity,Grid Dynamics Holdings Inc,0.039473,48.208,21.02
AGM UN Equity,Federal Agricultural Mortgage Corp,0.039421,9.031,112.06
SRNE UR Equity,Sorrento Therapeutics Inc,0.039218,377.077,2.67
GIII UW Equity,G-III Apparel Group Ltd,0.039178,43.277,23.24
ATEN UN Equity,A10 Networks Inc,0.039114,65.372,15.36
COWN UW Equity,Cowen Inc,0.03911,26.058,38.53
AGYS UW Equity,Agilysys Inc,0.039106,19.403,51.74
NIC UN Equity,Nicolet Bankshares Inc,0.039079,12.19,82.3
KREF UN Equity,KKR Real Estate Finance Trust Inc,0.039061,51.319,19.54
ACRS UW Equity,Aclaris Therapeutics Inc,0.03906,59.334,16.9
GPOR UN Equity,Gulfport Energy Corp,0.03894,11.805,84.68
BALY UN Equity,Bally's Corp,0.038919,39.538,25.27
BCOR UW Equity,Blucora Inc,0.038867,46.735,21.35
SBGI UW Equity,Sinclair Broadcast Group Inc,0.03876,41.322,24.08
RGR UN Equity,Sturm Ruger & Co Inc,0.038636,17.101,58
LBAI UW Equity,Lakeland Bancorp Inc,0.038589,61.723,16.05
SNBR UW Equity,Sleep Number Corp,0.038552,21.408,46.23
SCS UN Equity,Steelcase Inc,0.038454,85.47,11.55
MNTK UR Equity,Montauk Renewables Inc,0.038441,63.874,15.45
DLX UN Equity,Deluxe Corp,0.038412,42.93,22.97
GBX UN Equity,Greenbrier Cos Inc/The,0.038394,31.581,31.21
CVI UN Equity,CVR Energy Inc,0.038378,29.331,33.59
OM UW Equity,Outset Medical Inc,0.038373,47.544,20.72
ASTE UW Equity,Astec Industries Inc,0.038346,22.646,43.47
RWT UN Equity,Redwood Trust Inc,0.038271,119.235,8.24
OBNK UW Equity,Origin Bancorp Inc,0.038265,22.28,44.09
MLAB UW Equity,Mesa Laboratories Inc,0.038169,4.994,196.21
BKD UN Equity,Brookdale Senior Living Inc,0.038157,184.476,5.31
PFBC UW Equity,Preferred Bank/Los Angeles CA,0.038153,13.598,72.03
PFC UW Equity,Premier Financial Corp,0.038103,35.135,27.84
NTST UN Equity,NETSTREIT Corp,0.0381,47.735,20.49
LICY UN Equity,Li-Cycle Holdings Corp,0.038068,131.177,7.45
PCT UR Equity,PureCycle Technologies Inc,0.038057,105.394,9.27
OEC UN Equity,Orion Engineered Carbons SA,0.038049,59.999,16.28
RELY UW Equity,Remitly Global Inc,0.037992,83.432,11.69
DBI UN Equity,Designer Brands Inc,0.037972,57.341,17
MMI UN Equity,Marcus & Millichap Inc,0.037906,24.661,39.46
SLP UW Equity,Simulations Plus Inc,0.03786,15.489,62.75
XPRO UN Equity,Expro Group Holdings NV,0.037769,76.892,12.61
MGI UW Equity,MoneyGram International Inc,0.037683,93.018,10.4
AVID UW Equity,Avid Technology Inc,0.037545,35.514,27.14
BANC UN Equity,Banc of California Inc,0.037493,54.533,17.65
WISH UW Equity,ContextLogic Inc,0.037379,564.463,1.7
CHCT UN Equity,Community Healthcare Trust Inc,0.037339,23.517,40.76
UMH UN Equity,UMH Properties Inc,0.037291,49.119,19.49
QCRH UQ Equity,QCR Holdings Inc,0.037276,16.431,58.24
FLNG UN Equity,FLEX LNG Ltd,0.037268,28.281,33.83
SAH UN Equity,Sonic Automotive Inc,0.037207,19.987,47.79
NXGN UW Equity,NextGen Healthcare Inc,0.037198,55.199,17.3
LPSN UW Equity,LivePerson Inc,0.037043,69.769,13.63
RNA UQ Equity,Avidity Biosciences Inc,0.036962,48.486,19.57
APOG UW Equity,Apogee Enterprises Inc,0.036915,22.039,43
CHRS UQ Equity,Coherus Biosciences Inc,0.036906,73.048,12.97
FNA UN Equity,Paragon 28 Inc,0.036696,45.73,20.6
OPI UW Equity,Office Properties Income Trust,0.036572,47.538,19.75
ICHR UW Equity,Ichor Holdings Ltd,0.036482,27.824,33.66
RFP UN Equity,Resolute Forest Products Inc,0.036466,45.577,20.54
PL UN Equity,Planet Labs PBC,0.036463,154.214,6.07
SENS UA Equity,Senseonics Holdings Inc,0.036457,454.325,2.06
SAFE UN Equity,Safehold Inc,0.03645,21.536,43.45
TGI UN Equity,Triumph Group Inc,0.036429,63.533,14.72
SHYF UW Equity,Shyft Group Inc/The,0.036404,34.245,27.29
ACMR UQ Equity,ACM Research Inc,0.036342,47.552,19.62
AHH UN Equity,Armada Hoffler Properties Inc,0.036275,66.564,13.99
MDGL UW Equity,Madrigal Pharmaceuticals Inc,0.036272,12.626,73.75
BHE UN Equity,Benchmark Electronics Inc,0.036258,34.641,26.87
CERS UQ Equity,Cerus Corp,0.036202,171.155,5.43
ANF UN Equity,Abercrombie & Fitch Co,0.036087,49.225,18.82
MVIS UQ Equity,MicroVision Inc,0.036079,164.224,5.64
PUBM UQ Equity,PubMatic Inc,0.036079,41.386,22.38
PLL UR Equity,Piedmont Lithium Inc,0.036045,17.222,53.73
WASH UW Equity,Washington Trust Bancorp Inc,0.036039,17.133,54
BKE UN Equity,Buckle Inc/The,0.036,29.957,30.85
KAMN UN Equity,Kaman Corp,0.035981,27.797,33.23
SCHN UW Equity,Schnitzer Steel Industries Inc,0.035964,25.71,35.91
CRNC UW Equity,Cerence Inc,0.035953,38.977,23.68
SGH UW Equity,SMART Global Holdings Inc,0.035831,48.721,18.88
AMSF UW Equity,AMERISAFE Inc,0.035572,18.954,48.18
INVA UW Equity,Innoviva Inc,0.035445,62.755,14.5
OII UN Equity,Oceaneering International Inc,0.035436,99.203,9.17
CMCO UW Equity,Columbus McKinnon Corp/NY,0.035387,27.79,32.69
FRG UQ Equity,Franchise Group Inc,0.035354,27.313,33.23
ATRI UW Equity,Atrion Corp,0.035067,1.364,660
FA UW Equity,First Advantage Corp,0.035048,58.235,15.45
AMCX UW Equity,AMC Networks Inc,0.035016,30.004,29.96
HFWA UW Equity,Heritage Financial Corp/WA,0.034913,34.314,26.12
JRVR UW Equity,James River Group Holdings Ltd,0.034902,36.467,24.57
PARR UN Equity,Par Pacific Holdings Inc,0.034819,48.501,18.43
BRMK UN Equity,Broadmark Realty Capital Inc,0.034812,129.145,6.92
CDE UN Equity,Coeur Mining Inc,0.034767,276.327,3.23
ANGO UW Equity,AngioDynamics Inc,0.034707,36.909,24.14
RPAY UR Equity,Repay Holdings Corp,0.034697,86.9,10.25
TPIC UQ Equity,TPI Composites Inc,0.034669,36.283,24.53
CARS UN Equity,Cars.com Inc,0.034664,68.718,12.95
KDNY UW Equity,Chinook Therapeutics Inc,0.03461,43.32,20.51
CCSI UW Equity,Consensus Cloud Solutions Inc,0.03453,15.855,55.91
EFC UN Equity,Ellington Financial Inc,0.03446,56.383,15.69
RPT UN Equity,RPT Realty,0.034449,82.807,10.68
BFLY UN Equity,Butterfly Network Inc,0.034352,131.821,6.69
INN UN Equity,Summit Hotel Properties Inc,0.034281,103.903,8.47
JBI UN Equity,Janus International Group Inc,0.034206,81.008,10.84
SSP UW Equity,EW Scripps Co/The,0.034163,58.005,15.12
UTL UN Equity,Unitil Corp,0.034135,15.761,55.6
GPRO UW Equity,GoPro Inc,0.034101,129.695,6.75
NHC UA Equity,National HealthCare Corp,0.034018,12.474,70.01
NKTR UW Equity,Nektar Therapeutics,0.034002,179.975,4.85
HSKA UR Equity,Heska Corp,0.033967,9.573,91.09
NRIX UQ Equity,Nurix Therapeutics Inc,0.033932,43.972,19.81
ABTX UQ Equity,Allegiance Bancshares Inc,0.033836,19.243,45.14
BNGO UR Equity,Bionano Genomics Inc,0.033833,289.521,3
STKL UW Equity,SunOpta Inc,0.033694,96.864,8.93
ARQT UW Equity,Arcutis Biotherapeutics Inc,0.03364,34.738,24.86
MCRI UW Equity,Monarch Casino & Resort Inc,0.033622,13.2,65.39
WNC UN Equity,Wabash National Corp,0.033613,48.234,17.89
MCY UN Equity,Mercury General Corp,0.03355,26.542,32.45
GDEN UQ Equity,Golden Entertainment Inc,0.033206,20.282,42.03
MORF UQ Equity,Morphic Holding Inc,0.033175,25.522,33.37
PEBO UW Equity,Peoples Bancorp Inc/OH,0.03317,27.593,30.86
GOSS UW Equity,Gossamer Bio Inc,0.033138,62.461,13.62
FDP UN Equity,Fresh Del Monte Produce Inc,0.033131,30.268,28.1
ACVA UW Equity,ACV Auctions Inc,0.033065,111.836,7.59
BLNK UR Equity,Blink Charging Co,0.032984,36.64,23.11
AORT UN Equity,Artivion Inc,0.032949,38.624,21.9
VVI UN Equity,Viad Corp,0.032664,20.157,41.6
BRSP UN Equity,BrightSpire Capital Inc,0.03253,94.47,8.84
HZO UN Equity,MarineMax Inc,0.032513,20.977,39.79
PRDO UW Equity,Perdoceo Education Corp,0.032443,67.712,12.3
SP UW Equity,SP Plus Corp,0.03241,23.022,36.14
BBBY UW Equity,Bed Bath & Beyond Inc,0.032364,79.053,10.51
GOGO UW Equity,Gogo Inc,0.032295,49.615,16.71
CBL UN Equity,CBL & Associates Properties Inc,0.03224,26.409,31.34
CCRN UW Equity,Cross Country Healthcare Inc,0.032199,36.302,22.77
AOSL UW Equity,Alpha & Omega Semiconductor Ltd,0.032169,21.842,37.81
VREX UW Equity,Varex Imaging Corp,0.032129,38.31,21.53
MRC UN Equity,MRC Global Inc,0.032109,82.348,10.01
LAND UQ Equity,Gladstone Land Corp,0.032015,31.967,25.71
HIMS UN Equity,Hims & Hers Health Inc,0.031978,120.37,6.82
HWKN UW Equity,Hawkins Inc,0.031951,19.232,42.65
IMXI UR Equity,International Money Express Inc,0.031875,32.229,25.39
IMAX UN Equity,IMAX Corp,0.031803,48.685,16.77
PDFS UW Equity,PDF Solutions Inc,0.031793,29.996,27.21
GRBK UN Equity,Green Brick Partners Inc,0.031739,28.331,28.76
LUNG UW Equity,Pulmonx Corp,0.031697,33.919,23.99
EQRX UQ Equity,EQRx Inc,0.031642,135.612,5.99
HA UW Equity,Hawaiian Holdings Inc,0.031615,50.224,16.16
MATW UW Equity,Matthews International Corp,0.03154,30.314,26.71
CSTL UQ Equity,Castle Biosciences Inc,0.031529,23.584,34.32
SCSC UW Equity,ScanSource Inc,0.031526,25.411,31.85
BLFS UR Equity,BioLife Solutions Inc,0.031473,33.429,24.17
AMWD UW Equity,American Woodmark Corp,0.031404,16.386,49.2
KIDS UQ Equity,OrthoPediatrics Corp,0.031384,14.265,56.48
NX UN Equity,Quanex Building Products Corp,0.031378,32.839,24.53
ARKO UR Equity,Arko Corp,0.031272,84.24,9.53
ALEC UW Equity,Alector Inc,0.031232,61.676,13
MOD UN Equity,Modine Manufacturing Co,0.031203,49.355,16.23
GCO UN Equity,Genesco Inc,0.031179,13,61.57
RLMD UW Equity,Relmada Therapeutics Inc,0.030981,27.163,29.28
DRQ UN Equity,Dril-Quip Inc,0.030856,33.823,23.42
AMTB UW Equity,Amerant Bancorp Inc,0.030806,27.847,28.4
AVXL UW Equity,Anavex Life Sciences Corp,0.030766,67.679,11.67
ARR UN Equity,ARMOUR Residential REIT Inc,0.030715,101.875,7.74
HAFC UW Equity,Hanmi Financial Corp,0.030687,30.022,26.24
MCB UN Equity,Metropolitan Bank Holding Corp,0.030684,10.226,77.03
TMST UN Equity,TimkenSteel Corp,0.030667,46.013,17.11
ACT UW Equity,Enact Holdings Inc,0.030639,29.794,26.4
DM UN Equity,Desktop Metal Inc,0.030544,262.248,2.99
DSGN UW Equity,Design Therapeutics Inc,0.030499,33.604,23.3
CUTR UW Equity,Cutera Inc,0.030497,16.458,47.57
SMP UN Equity,Standard Motor Products Inc,0.030486,20.397,38.37
HBNC UW Equity,Horizon Bancorp Inc/IN,0.030474,39.975,19.57
TWI UN Equity,Titan International Inc,0.030365,50.751,15.36
KELYA UW Equity,Kelly Services Inc,0.030352,34.879,22.34
GEO UN Equity,GEO Group Inc/The,0.030332,117.449,6.63
SRCE UW Equity,1st Source Corp,0.030254,15.994,48.56
GERN UW Equity,Geron Corp,0.030119,356.313,2.17
DCPH UW Equity,Deciphera Pharmaceuticals Inc,0.029934,44.678,17.2
GOOD UW Equity,Gladstone Commercial Corp,0.029933,37.985,20.23
USNA UN Equity,USANA Health Sciences Inc,0.029927,11.141,68.96
PWSC UN Equity,PowerSchool Holdings Inc,0.029917,45.231,16.98
SUMO UW Equity,Sumo Logic Inc,0.029879,84.757,9.05
ROCC UW Equity,Ranger Oil Corp,0.029864,21.097,36.34
CNDT UW Equity,Conduent Inc,0.029844,168.386,4.55
CEVA UW Equity,CEVA Inc,0.029687,22.662,33.63
CANO UN Equity,Cano Health Inc,0.029647,160.565,4.74
INDI UR Equity,indie Semiconductor Inc,0.029608,98.97,7.68
OSCR UN Equity,Oscar Health Inc,0.029576,117.17,6.48
CHS UN Equity,Chico's FAS Inc,0.029568,121.45,6.25
VERU UR Equity,Veru Inc,0.02955,64.451,11.77
MYE UN Equity,Myers Industries Inc,0.029469,35.991,21.02
PLYM UN Equity,Plymouth Industrial REIT Inc,0.029448,37.369,20.23
ME UW Equity,23andMe Holding Co,0.029354,170.492,4.42
ESMT UN Equity,EngageSmart Inc,0.029339,34.613,21.76
DCGO UR Equity,DocGo Inc,0.029273,79.862,9.41
SAVA UR Equity,Cassava Sciences Inc,0.029205,37.828,19.82
HTLD UW Equity,Heartland Express Inc,0.029096,46.336,16.12
IONQ UN Equity,IonQ Inc,0.029059,117.85,6.33
CLBK UW Equity,Columbia Financial Inc,0.029019,34.314,21.71
PSFE UN Equity,Paysafe Ltd,0.029006,335.42,2.22
NSTG UQ Equity,NanoString Technologies Inc,0.02887,46.063,16.09
ORGN UR Equity,Origin Materials Inc,0.028856,105.523,7.02
TILE UW Equity,Interface Inc,0.028786,58.097,12.72
BRG UA Equity,Bluerock Residential Growth REIT Inc,0.028752,28.433,25.96
KRNY UW Equity,Kearny Financial Corp/MD,0.028736,61.476,12
CMPR UW Equity,Cimpress PLC,0.028715,17.493,42.14
NSSC UW Equity,Napco Security Technologies Inc,0.028693,29.138,25.28
PLOW UN Equity,Douglas Dynamics Inc,0.02867,22.303,33
UVSP UW Equity,Univest Financial Corp,0.028595,28.935,25.37
RCKT UQ Equity,Rocket Pharmaceuticals Inc,0.028588,43.4,16.91
BRY UW Equity,Berry Corp,0.028582,79.497,9.23
CVGW UW Equity,Calavo Growers Inc,0.028491,17.113,42.74
ARGO UN Equity,Argo Group International Holdings Ltd,0.028347,31.503,23.1
WETF UW Equity,WisdomTree Investments Inc,0.028317,135.118,5.38
BTRS UW Equity,BTRS Holdings Inc,0.028289,99.484,7.3
TDW UN Equity,Tidewater Inc,0.028287,37.802,19.21
STRL UW Equity,Sterling Infrastructure Inc,0.028287,29.047,25
EGLE UW Equity,Eagle Bulk Shipping Inc,0.028248,13.311,54.48
PUMP UN Equity,ProPetro Holding Corp,0.028179,86.636,8.35
GMRE UN Equity,Global Medical REIT Inc,0.028155,60.534,11.94
SANA UW Equity,Sana Biotechnology Inc,0.028094,88.278,8.17
AGEN UR Equity,Agenus Inc,0.027861,267.879,2.67
EVGO UW Equity,EVgo Inc,0.027857,67.403,10.61
BBUC UN Equity,Brookfield Business Corp,0.027849,25.763,27.75
SATS UW Equity,EchoStar Corp,0.027674,34.98,20.31
THRY UR Equity,Thryv Holdings Inc,0.027571,25.206,28.08
CLW UN Equity,Clearwater Paper Corp,0.027526,16.584,42.61
NTGR UW Equity,NETGEAR Inc,0.027513,28.084,25.15
CORZ UW Equity,Core Scientific Inc,0.027477,217.041,3.25
BXC UN Equity,BlueLinx Holdings Inc,0.027471,9.288,75.93
VZIO UN Equity,Vizio Holding Corp,0.027369,67.299,10.44
FMBH UQ Equity,First Mid Bancshares Inc,0.027289,18.484,37.9
UIS UN Equity,Unisys Corp,0.027224,65.684,10.64
TRTX UN Equity,TPG RE Finance Trust Inc,0.027194,68.375,10.21
NABL UN Equity,N-able Inc,0.027186,67.627,10.32
SQSP UN Equity,Squarespace Inc,0.027179,31.079,22.45
HNGR UN Equity,Hanger Inc,0.027144,37.545,18.56
SGMO UW Equity,Sangamo Therapeutics Inc,0.027069,118.789,5.85
AVPT UW Equity,AvePoint Inc,0.027069,127.741,5.44
ACCD UW Equity,Accolade Inc,0.027027,57.916,11.98
DO UN Equity,Diamond Offshore Drilling Inc,0.026975,99.071,6.99
TBI UN Equity,TrueBlue Inc,0.026903,32.486,21.26
CCF UA Equity,Chase Corp,0.026878,7.487,92.16
UHT UN Equity,Universal Health Realty Income Trust,0.026854,12.71,54.24
NGM UW Equity,NGM Biopharmaceuticals Inc,0.026765,38.885,17.67
NAPA UN Equity,Duckhorn Portfolio Inc/The,0.026734,36.642,18.73
HTBK UW Equity,Heritage Commerce Corp,0.026672,58.274,11.75
FARO UW Equity,FARO Technologies Inc,0.026635,18.142,37.69
INBX UQ Equity,Inhibrx Inc,0.026616,28.953,23.6
TWOU UW Equity,2U Inc,0.026599,74.06,9.22
SEER UW Equity,Seer Inc,0.026526,51.163,13.31
MRSN UW Equity,Mersana Therapeutics Inc,0.026475,86.912,7.82
GEVO UR Equity,Gevo Inc,0.026464,195.224,3.48
CTBI UW Equity,Community Trust Bancorp Inc,0.026436,15.555,43.63
FUBO UN Equity,fuboTV Inc,0.026428,176.68,3.84
FPI UN Equity,Farmland Partners Inc,0.026343,45.418,14.89
HCAT UW Equity,Health Catalyst Inc,0.026317,53.62,12.6
CRMT UW Equity,America's Car-Mart Inc/TX,0.026308,5.902,114.43
SPNS UW Equity,Sapiens International Corp NV,0.026143,30.479,22.02
FNKO UW Equity,Funko Inc,0.026048,31.572,21.18
GES UN Equity,Guess? Inc,0.026019,33.769,19.78
CLAR UW Equity,Clarus Corp,0.02598,28.612,23.31
COLL UW Equity,Collegium Pharmaceutical Inc,0.025972,33.691,19.79
YMAB UW Equity,Y-mAbs Therapeutics Inc,0.02597,36.411,18.31
CRAI UW Equity,CRA International Inc,0.025925,7.087,93.91
SWBI UW Equity,Smith & Wesson Brands Inc,0.025792,45.042,14.7
PNT UR Equity,Point Biopharma Global Inc,0.025749,73.446,9
KROS UQ Equity,Keros Therapeutics Inc,0.025743,16.651,39.69
TA UW Equity,TravelCenters of America Inc,0.025728,12.521,52.75
VTOL UN Equity,Bristow Group Inc,0.025704,23.474,28.11
FC UN Equity,Franklin Covey Co,0.025584,12.484,52.61
CAC UW Equity,Camden National Corp,0.025536,14.27,45.94
JBSS UW Equity,John B Sanfilippo & Son Inc,0.025528,8.856,74
SMRT UN Equity,SmartRent Inc,0.02547,118.023,5.54
SNCY UW Equity,Sun Country Airlines Holdings Inc,0.02545,32.848,19.89
AMBC UN Equity,Ambac Financial Group Inc,0.025443,45.454,14.37
CRSR UW Equity,Corsair Gaming Inc,0.025387,38.001,17.15
HONE UW Equity,HarborOne Bancorp Inc,0.025305,45.239,14.36
LTH UN Equity,Life Time Group Holdings Inc,0.025161,41.699,15.49
CFB UW Equity,CrossFirst Bankshares Inc,0.025141,45.197,14.28
RGP UW Equity,Resources Connection Inc,0.025126,31.495,20.48
FORG UN Equity,ForgeRock Inc,0.025111,27.655,23.31
HMST UW Equity,HomeStreet Inc,0.025106,17.809,36.19
HIBB UW Equity,Hibbett Inc,0.025082,12.743,50.53
TMCI UW Equity,Treace Medical Concepts Inc,0.025073,33.076,19.46
INGN UW Equity,Inogen Inc,0.025035,22.799,28.19
CSII UW Equity,Cardiovascular Systems Inc,0.024985,39.398,16.28
NFBK UW Equity,Northfield Bancorp Inc,0.024983,43.365,14.79
LGF/A UN Equity,Lions Gate Entertainment Corp,0.024958,57.826,11.08
TRST UW Equity,TrustCo Bank Corp NY,0.024944,18.599,34.43
QNST UW Equity,QuinStreet Inc,0.024919,51.465,12.43
WINA UQ Equity,Winmark Corp,0.024914,2.825,226.4
GNK UN Equity,Genco Shipping & Trading Ltd,0.024889,36.365,17.57
ARLO UN Equity,Arlo Technologies Inc,0.024873,84.351,7.57
TSVT UW Equity,2seventy bio Inc,0.024872,37.079,17.22
SLGC UQ Equity,SomaLogic Inc,0.02486,148.421,4.3
KNTK UQ Equity,Kinetik Holdings Inc,0.024726,16.423,38.65
AMRS UW Equity,Amyris Inc,0.02472,195.265,3.25
CPF UN Equity,Central Pacific Financial Corp,0.024715,26.839,23.64
CLDT UN Equity,Chatham Lodging Trust,0.024707,47.546,13.34
FFIC UW Equity,Flushing Financial Corp,0.024626,28.542,22.15
ITOS UQ Equity,iTeos Therapeutics Inc,0.024624,23.335,27.09
LAW UN Equity,CS Disco Inc,0.024619,22.052,28.66
ACCO UN Equity,ACCO Brands Corp,0.024613,93.887,6.73
EB UN Equity,Eventbrite Inc,0.024602,76.462,8.26
AMRK UW Equity,A-Mark Precious Metals Inc,0.024573,17.942,35.16
CMRE UN Equity,Costamare Inc,0.024573,53.415,11.81
RUTH UW Equity,Ruth's Hospitality Group Inc,0.024498,32.385,19.42
GLDD UW Equity,Great Lakes Dredge & Dock Corp,0.024493,64.823,9.7
PMVP UW Equity,PMV Pharmaceuticals Inc,0.024444,36.526,17.18
GRC UN Equity,Gorman-Rupp Co/The,0.024432,22.562,27.8
AVIR UW Equity,Atea Pharmaceuticals Inc,0.024378,75.673,8.27
BIG UN Equity,Big Lots Inc,0.024302,27.79,22.45
AVO UW Equity,Mission Produce Inc,0.024249,39.752,15.66
PAYA UR Equity,Paya Holdings Inc,0.024239,86.786,7.17
PLCE UW Equity,Children's Place Inc/The,0.02421,13.035,47.68
FLNC UW Equity,Fluence Energy Inc,0.024193,35.633,17.43
EBIX UW Equity,Ebix Inc,0.024092,26.141,23.66
REPL UW Equity,Replimune Group Inc,0.024066,29.918,20.65
ERAS UW Equity,Erasca Inc,0.023879,64.326,9.53
BSIG UN Equity,Brightsphere Investment Group Inc,0.023851,32.058,19.1
COGT UW Equity,Cogent Biosciences Inc,0.023798,44.238,13.81
UFPT UR Equity,UFP Technologies Inc,0.023776,6.776,90.08
RAPT UQ Equity,RAPT Therapeutics Inc,0.023746,25.787,23.64
UFCS UW Equity,United Fire Group Inc,0.023734,21.178,28.77
ACRE UN Equity,Ares Commercial Real Estate Corp,0.023729,44.368,13.73
HYLN UN Equity,Hyliion Holdings Corp,0.023686,131.614,4.62
YORW UW Equity,York Water Co/The,0.023644,14.07,43.14
HSII UW Equity,Heidrick & Struggles International Inc,0.023617,19.383,31.28
ILPT UW Equity,Industrial Logistics Properties Trust,0.0236,64.452,9.4
ONL UN Equity,Orion Office REIT Inc,0.023457,56.595,10.64
YEXT UN Equity,Yext Inc,0.023445,119.181,5.05
OCGN UR Equity,Ocugen Inc,0.023401,212.281,2.83
TITN UW Equity,Titan Machinery Inc,0.023384,20.077,29.9
TBPH UQ Equity,Theravance Biopharma Inc,0.023382,63.856,9.4
OSBC UW Equity,Old Second Bancorp Inc,0.023372,42.016,14.28
BHIL UN Equity,Benson Hill Inc,0.023349,169.803,3.53
MBI UN Equity,MBIA Inc,0.023341,47.632,12.58
DENN UR Equity,Denny's Corp,0.023318,59.563,10.05
OSW UR Equity,OneSpaWorld Holdings Ltd,0.023306,65.82,9.09
ESTE UN Equity,Earthstone Energy Inc,0.023201,42.881,13.89
ECVT UN Equity,Ecovyst Inc,0.023191,63.47,9.38
BBSI UW Equity,Barrett Business Services Inc,0.023145,7.132,83.31
DX UN Equity,Dynex Capital Inc,0.023087,36.051,16.44
RETA UQ Equity,Reata Pharmaceuticals Inc,0.023029,27.421,21.56
HCKT UW Equity,Hackett Group Inc/The,0.022909,26.733,22
NNOX UQ Equity,Nano-X Imaging Ltd,0.02285,41.691,14.07
IIIV UW Equity,I3 Verticals Inc,0.022819,21.85,26.81
FBMS UQ Equity,First Bancshares Inc/The,0.022722,19.528,29.87
ETD UN Equity,Ethan Allen Interiors Inc,0.022711,22.442,25.98
GSBC UW Equity,Great Southern Bancorp Inc,0.022699,9.509,61.28
THR UN Equity,Thermon Group Holdings Inc,0.022689,32.852,17.73
RICK UQ Equity,RCI Hospitality Holdings Inc,0.022678,8.773,66.36
CBTX UW Equity,CBTX Inc,0.022658,18.234,31.9
PGC UW Equity,Peapack-Gladstone Financial Corp,0.022638,17.245,33.7
VNDA UQ Equity,Vanda Pharmaceuticals Inc,0.022625,55.054,10.55
BLND UN Equity,Blend Labs Inc,0.022586,183.487,3.16
AMSWA UW Equity,American Software Inc/GA,0.022576,31.042,18.67
CCO UN Equity,Clear Channel Outdoor Holdings Inc,0.022568,362.101,1.6
POSH UW Equity,Poshmark Inc,0.022568,45.583,12.71
MSBI UW Equity,Midland States Bancorp Inc,0.022435,20.997,27.43
BY UN Equity,Byline Bancorp Inc,0.022432,24.381,23.62
BFS UN Equity,Saul Centers Inc,0.022394,11.711,49.09
DICE UQ Equity,DICE Therapeutics Inc,0.022365,28.158,20.39
AVD UN Equity,American Vanguard Corp,0.022311,28.957,19.78
SXC UN Equity,SunCoke Energy Inc,0.022281,82.656,6.92
IVR UN Equity,Invesco Mortgage Capital Inc,0.022258,32.934,17.35
BJRI UW Equity,BJ's Restaurants Inc,0.022227,22.491,25.37
IIIN UN Equity,Insteel Industries Inc,0.022224,18.566,30.73
EGHT UN Equity,8x8 Inc,0.022222,109.078,5.23
ATEX UR Equity,Anterix Inc,0.02218,12.038,47.3
HLX UN Equity,Helix Energy Solutions Group Inc,0.022158,141.851,4.01
SD UN Equity,SandRidge Energy Inc,0.022113,31.52,18.01
INO UW Equity,Inovio Pharmaceuticals Inc,0.022079,218.001,2.6
ORC UN Equity,Orchid Island Capital Inc,0.022069,176.499,3.21
HSTM UW Equity,HealthStream Inc,0.022,23.972,23.56
SRG UN Equity,Seritage Growth Properties,0.021984,43.581,12.95
WRLD UW Equity,World Acceptance Corp,0.021975,4.033,139.88
LFST UW Equity,LifeStance Health Group Inc,0.021941,71.661,7.86
CATC UR Equity,Cambridge Bancorp,0.021908,6.776,83
