Ticker,Name,Weight,Shares,Price
LH UN Equity,Laboratory Corp of America Holdings,0.060758,92.468,259.11
ETR UN Equity,Entergy Corp,0.060743,202.62,118.22
FTV UN Equity,Fortive Corp,0.060514,358.041,66.65
MDB UQ Equity,MongoDB Inc,0.060496,62.728,380.31
WTW UW Equity,Willis Towers Watson PLC,0.060441,110.668,215.37
SGEN UW Equity,Seagen Inc,0.060434,135.677,175.65
CDW UW Equity,CDW Corp/DE,0.06023,134.943,176.01
INVH UN Equity,Invitation Homes Inc,0.060142,609.05,38.94
IT UN Equity,Gartner Inc,0.059418,78,300.4
URI UN Equity,United Rentals Inc,0.059309,71.316,327.95
LUV UN Equity,Southwest Airlines Co,0.058874,591.054,39.28
VMC UN Equity,Vulcan Materials Co,0.058477,132.133,174.52
LYB UN Equity,LyondellBasell Industries NV,0.057887,256.486,89
MLM UN Equity,Martin Marietta Materials Inc,0.057503,62.068,365.34
TSN UN Equity,Tyson Foods Inc,0.057217,284.315,79.36
ALGN UW Equity,Align Technology Inc,0.057152,78.307,287.81
BKR UW Equity,Baker Hughes Co,0.057065,924.149,24.35
CTRA UN Equity,Coterra Energy Inc,0.056991,793.299,28.33
MKC UN Equity,McCormick & Co Inc/MD,0.05698,250.189,89.81
FANG UW Equity,Diamondback Energy Inc,0.056491,176.743,126.04
LEN UN Equity,Lennar Corp,0.056185,253.85,87.28
NET UN Equity,Cloudflare Inc,0.055588,278.856,78.61
HIG UN Equity,Hartford Financial Services Group Inc/Th,0.055512,327.605,66.82
ABC UN Equity,AmerisourceBergen Corp,0.054972,148.906,145.58
DAL UN Equity,Delta Air Lines Inc,0.05497,638.878,33.93
GPC UN Equity,Genuine Parts Co,0.05445,138.564,154.96
TSCO UW Equity,Tractor Supply Co,0.054435,111.628,192.3
FE UN Equity,FirstEnergy Corp,0.054332,542.005,39.53
CHD UN Equity,Church & Dwight Co Inc,0.054135,242.341,88.09
NDAQ UW Equity,Nasdaq Inc,0.054125,114.383,186.6
PPL UN Equity,PPL Corp,0.054094,735.577,29
CF UN Equity,CF Industries Holdings Inc,0.053902,207.76,102.31
MAA UN Equity,Mid-America Apartment Communities Inc,0.053677,114.578,184.74
RBLX UN Equity,ROBLOX Corp,0.053486,439.318,48.01
NTRS UW Equity,Northern Trust Corp,0.053071,205.138,102.02
IR UN Equity,Ingersoll Rand Inc,0.052752,405.423,51.31
RF UN Equity,Regions Financial Corp,0.052563,932.839,22.22
RJF UN Equity,Raymond James Financial Inc,0.052252,194.28,106.06
VTR UN Equity,Ventas Inc,0.052037,398.452,51.5
SUI UN Equity,Sun Communities Inc,0.051334,119.725,169.08
CNP UN Equity,CenterPoint Energy Inc,0.051144,628.882,32.07
DASH UN Equity,DoorDash Inc,0.050976,249.406,80.6
HBAN UW Equity,Huntington Bancshares Inc/OH,0.050704,1432.276,13.96
PKI UN Equity,PerkinElmer Inc,0.050518,125.878,158.26
PWR UN Equity,Quanta Services Inc,0.050506,142.008,140.25
CMS UN Equity,CMS Energy Corp,0.050385,288.961,68.76
BR UN Equity,Broadridge Financial Solutions Inc,0.050354,116.447,170.52
WAT UN Equity,Waters Corp,0.050137,59.769,330.79
ULTA UW Equity,Ulta Beauty Inc,0.049616,51.289,381.48
TTWO UW Equity,Take-Two Interactive Software Inc,0.049616,158.055,123.79
DOV UN Equity,Dover Corp,0.049459,143.591,135.83
MOS UN Equity,Mosaic Co/The,0.049402,360.831,53.99
PAYC UN Equity,Paycom Software Inc,0.048887,51.091,377.33
CTLT UN Equity,Catalent Inc,0.048741,170.337,112.84
VRSN UW Equity,VeriSign Inc,0.04849,95.681,199.85
MOH UN Equity,Molina Healthcare Inc,0.048297,57.754,329.77
AMCR UN Equity,Amcor PLC,0.048248,1496.955,12.71
K UN Equity,Kellogg Co,0.048237,251.913,75.51
PFG UW Equity,Principal Financial Group Inc,0.048199,249.566,76.16
ESS UN Equity,Essex Property Trust Inc,0.047895,64.859,291.2
HPE UN Equity,Hewlett Packard Enterprise Co,0.047697,1296.283,14.51
MTCH UW Equity,Match Group Inc,0.047624,284.333,66.05
CFG UN Equity,Citizens Financial Group Inc,0.047464,487.298,38.41
HUBS UN Equity,HubSpot Inc,0.046909,45.442,407.07
SPLK UW Equity,Splunk Inc,0.046843,160.626,115
TDY UN Equity,Teledyne Technologies Inc,0.046326,46.216,395.28
PODD UW Equity,Insulet Corp,0.04573,68.701,262.49
BALL UN Equity,Ball Corp,0.045644,313.139,57.48
XYL UN Equity,Xylem Inc/NY,0.04555,178.766,100.48
EXPD UW Equity,Expeditors International of Washington I,0.045394,166.611,107.44
STE UN Equity,STERIS PLC,0.045355,85.063,210.26
PCG UN Equity,PG&E Corp,0.045306,1548.203,11.54
CLX UN Equity,Clorox Co/The,0.04525,122.986,145.09
SWKS UW Equity,Skyworks Solutions Inc,0.04518,160.492,111.01
LPLA UW Equity,LPL Financial Holdings Inc,0.045132,79.443,224.03
SYF UN Equity,Synchrony Financial,0.045101,498.74,35.66
