Ticker,Name,Weight,Shares,Price
VEEV UN Equity,Veeva Systems Inc,0.156191,139.077,228.09
ANET UN Equity,Arista Networks Inc,0.156166,248.819,127.47
VRSK UW Equity,Verisk Analytics Inc,0.154312,155.036,202.15
FAST UW Equity,Fastenal Co,0.153979,574.553,54.43
MNST UW Equity,Monster Beverage Corp,0.15183,343.314,89.82
TWTR UN Equity,Twitter Inc,0.150834,689.491,44.43
DDOG UW Equity,Datadog Inc,0.149566,257.954,117.76
MSCI UN Equity,MSCI Inc,0.149388,59.245,512.12
MTD UN Equity,Mettler-Toledo International Inc,0.148081,22.331,1346.78
PXD UN Equity,Pioneer Natural Resources Co,0.141919,132.339,217.8
BA UN Equity,Boeing Co/The,0.141683,170.249,169.02
HSY UN Equity,Hershey Co/The,0.140843,126.314,226.46
TMO UN Equity,Thermo Fisher Scientific Inc,0.139082,47.687,592.35
ALNY UW Equity,Alnylam Pharmaceuticals Inc,0.137611,120.468,232
KEYS UN Equity,Keysight Technologies Inc,0.137382,167.519,166.56
CPRT UW Equity,Copart Inc,0.134847,212.716,128.75
KMB UN Equity,Kimberly-Clark Corp,0.133095,199.258,135.66
HLT UN Equity,Hilton Worldwide Holdings Inc,0.130204,197.847,133.66
GWW UN Equity,WW Grainger Inc,0.12652,45.482,564.97
WST UN Equity,West Pharmaceutical Services Inc,0.123298,73.904,338.84
ABT UN Equity,Abbott Laboratories,0.122771,226.123,110.27
EPAM UN Equity,EPAM Systems Inc,0.118917,54.776,440.92
MPWR UW Equity,Monolithic Power Systems Inc,0.118623,45.285,532.01
MDB UQ Equity,MongoDB Inc,0.117461,62.728,380.31
SGEN UW Equity,Seagen Inc,0.117341,135.677,175.65
CDW UW Equity,CDW Corp/DE,0.116945,134.943,176.01
HES UN Equity,Hess Corp,0.116583,220.075,107.59
IT UN Equity,Gartner Inc,0.115369,78,300.4
WBD UW Equity,Warner Bros Discovery Inc,0.111476,1728.292,13.1
NET UN Equity,Cloudflare Inc,0.107932,278.856,78.61
LNG UA Equity,Cheniere Energy Inc,0.1079,145.349,150.77
ABC UN Equity,AmerisourceBergen Corp,0.106735,148.906,145.58
DAL UN Equity,Delta Air Lines Inc,0.106732,638.878,33.93
TSCO UW Equity,Tractor Supply Co,0.105693,111.628,192.3
TT UN Equity,Trane Technologies PLC,0.105241,135.315,157.96
CF UN Equity,CF Industries Holdings Inc,0.104658,207.76,102.31
RBLX UN Equity,ROBLOX Corp,0.103849,439.318,48.01
APO UN Equity,Apollo Global Management Inc,0.103164,349.267,59.99
ROK UN Equity,Rockwell Automation Inc,0.097826,78.342,253.61
WAT UN Equity,Waters Corp,0.097347,59.769,330.79
AMP UN Equity,Ameriprise Financial Inc,0.096691,69.91,280.9
ULTA UW Equity,Ulta Beauty Inc,0.096336,51.289,381.48
DVN UN Equity,Devon Energy Corp,0.094943,321.113,60.05
PAYC UN Equity,Paycom Software Inc,0.09492,51.091,377.33
ORLY UW Equity,O'Reilly Automotive Inc,0.094288,26.603,719.83
CSX UW Equity,CSX Corp,0.091696,546.777,34.06
HUBS UN Equity,HubSpot Inc,0.091079,45.442,407.07
SPLK UW Equity,Splunk Inc,0.090951,160.626,115
ADI UW Equity,Analog Devices Inc,0.090354,104.814,175.08
PODD UW Equity,Insulet Corp,0.088791,68.701,262.49
BR UN Equity,Broadridge Financial Solutions Inc,0.088774,105.734,170.52
ON UW Equity,ON Semiconductor Corp,0.088076,270.214,66.2
LPLA UW Equity,LPL Financial Holdings Inc,0.087631,79.443,224.03
DASH UN Equity,DoorDash Inc,0.087595,220.725,80.6
MTCH UW Equity,Match Group Inc,0.086643,266.421,66.05
SPG UN Equity,Simon Property Group Inc,0.086602,157.916,111.38
PLTR UN Equity,Palantir Technologies Inc,0.085239,1805.203,9.59
ALGN UW Equity,Align Technology Inc,0.083228,58.731,287.81
SIVB UW Equity,SVB Financial Group,0.083216,37.372,452.24
FLT UN Equity,FleetCor Technologies Inc,0.083002,75.093,224.49
SPOT UN Equity,Spotify Technology SA,0.082607,139.706,120.09
PPG UN Equity,PPG Industries Inc,0.082119,124.893,133.54
EXPE UW Equity,Expedia Group Inc,0.081162,150.909,109.23
FDS UN Equity,FactSet Research Systems Inc,0.081103,37.875,434.9
EMR UN Equity,Emerson Electric Co,0.08109,188.135,87.54
HPQ UN Equity,HP Inc,0.080782,482.831,33.98
NTAP UW Equity,NetApp Inc,0.080131,222.025,73.3
TTWO UW Equity,Take-Two Interactive Software Inc,0.079766,130.87,123.79
GNRC UN Equity,Generac Holdings Inc,0.07947,62.164,259.64
AVTR UN Equity,Avantor Inc,0.079337,565.379,28.5
ALB UN Equity,Albemarle Corp,0.076808,60.16,259.3
ENTG UW Equity,Entegris Inc,0.075327,148.1,103.3
TRGP UN Equity,Targa Resources Corp,0.074985,225.485,67.54
JKHY UW Equity,Jack Henry & Associates Inc,0.074587,72.425,209.16
ZS UW Equity,Zscaler Inc,0.073783,83.062,180.41
TYL UN Equity,Tyler Technologies Inc,0.073353,35.85,415.56
POOL UW Equity,Pool Corp,0.073282,38.913,382.48
DOCU UW Equity,DocuSign Inc,0.07318,197.144,75.39
CLX UN Equity,Clorox Co/The,0.072836,101.956,145.09
MOH UN Equity,Molina Healthcare Inc,0.072771,44.818,329.77
ETSY UW Equity,Etsy Inc,0.072632,126.189,116.9
TECH UW Equity,Bio-Techne Corp,0.072612,38.814,379.95
TER UW Equity,Teradyne Inc,0.070693,144.85,99.12
HZNP UW Equity,Horizon Therapeutics Plc,0.070202,208.418,68.41
CI UN Equity,Cigna Corp,0.070121,49.61,287.07
ZM UW Equity,Zoom Video Communications Inc,0.07006,127.034,112.01
JBHT UW Equity,JB Hunt Transport Services Inc,0.069719,74.166,190.92
DIS UN Equity,Walt Disney Co/The,0.067512,121.957,112.43
CBRE UN Equity,CBRE Group Inc,0.067467,160.677,85.28
ZI UW Equity,ZoomInfo Technologies Inc,0.067387,274.271,49.9
TDG UN Equity,TransDigm Group Inc,0.066525,20.285,666.06
EFX UN Equity,Equifax Inc,0.06557,60.654,219.56
CSL UN Equity,Carlisle Cos Inc,0.065413,43.259,307.11
DHI UN Equity,DR Horton Inc,0.065212,168.892,78.42
ANSS UW Equity,ANSYS Inc,0.064693,45.749,287.2
ABMD UW Equity,ABIOMED Inc,0.064398,44.587,293.34
PTC UW Equity,PTC Inc,0.063664,105.105,123.02
MU UW Equity,Micron Technology Inc,0.063655,210.556,61.4
DHR UN Equity,Danaher Corp,0.063038,43.975,291.14
FANG UW Equity,Diamondback Energy Inc,0.06263,100.921,126.04
FICO UN Equity,Fair Isaac Corp,0.062071,25.157,501.11
BAH UN Equity,Booz Allen Hamilton Holding Corp,0.062017,130.998,96.15
ROST UW Equity,Ross Stores Inc,0.06199,146.09,86.18
VMW UN Equity,VMware Inc,0.060013,101.546,120.03
DRI UN Equity,Darden Restaurants Inc,0.058036,90.753,129.88
IRM UN Equity,Iron Mountain Inc,0.057505,215.763,54.13
INCY UW Equity,Incyte Corp,0.0575,157.536,74.13
TRU UN Equity,TransUnion,0.057315,140.774,82.69
LW UN Equity,Lamb Weston Holdings Inc,0.057115,143.83,80.65
HAL UN Equity,Halliburton Co,0.056827,406.25,28.41
ARES UN Equity,Ares Management Corp,0.055629,151.368,74.64
VMC UN Equity,Vulcan Materials Co,0.055407,64.48,174.52
DLTR UW Equity,Dollar Tree Inc,0.053725,65.744,165.97
PWR UN Equity,Quanta Services Inc,0.053543,77.537,140.25
PCTY UW Equity,Paylocity Holding Corp,0.052876,39.616,271.08
URI UN Equity,United Rentals Inc,0.052857,32.734,327.95
CRL UN Equity,Charles River Laboratories International,0.052358,46.944,226.52
DPZ UN Equity,Domino's Pizza Inc,0.052346,26.202,405.75
K UN Equity,Kellogg Co,0.051325,138.049,75.51
MCK UN Equity,McKesson Corp,0.050286,28.4,359.61
NBIX UW Equity,Neurocrine Biosciences Inc,0.049725,94.57,106.79
RGEN UW Equity,Repligen Corp,0.049567,39.292,256.21
CCK UN Equity,Crown Holdings Inc,0.049442,103.713,96.82
MKTX UW Equity,MarketAxess Holdings Inc,0.049224,37.064,269.73
TPL UN Equity,Texas Pacific Land Corp,0.048671,5.713,1730.25
AVY UN Equity,Avery Dennison Corp,0.048546,49.97,197.31
REGN UW Equity,Regeneron Pharmaceuticals Inc,0.047747,15.117,641.49
