Ticker,Name,Weight,Shares,Price
WAT UN Equity,Waters Corp,0.056153,60.235,330.79
ULTA UW Equity,Ulta Beauty Inc,0.056149,52.227,381.48
DOV UN Equity,Dover Corp,0.055185,144.163,135.83
TTWO UW Equity,Take-Two Interactive Software Inc,0.055152,158.0887,123.79
MOS UN Equity,Mosaic Co/The,0.055079,361.993,53.99
MOH UN Equity,Molina Healthcare Inc,0.054554,58.7,329.77
K UN Equity,Kellogg Co,0.053925,253.40475,75.51
AMCR UN Equity,Amcor PLC,0.053828,1502.767,12.71
VRSN UW Equity,VeriSign Inc,0.053677,95.30415,199.85
ESS UN Equity,Essex Property Trust Inc,0.053617,65.333,291.2
HPE UN Equity,Hewlett Packard Enterprise Co,0.053166,1300.136,14.51
MTCH UW Equity,Match Group Inc,0.053161,285.593,66.05
CFG UN Equity,Citizens Financial Group Inc,0.053095,490.49154,38.41
TDY UN Equity,Teledyne Technologies Inc,0.052182,46.843,395.28
BALL UN Equity,Ball Corp,0.051803,319.789,57.48
PAYC UN Equity,Paycom Software Inc,0.051205,48.15245,377.33
XYL UN Equity,Xylem Inc/NY,0.050998,180.093,100.48
EXPD UW Equity,Expeditors International of Washington I,0.050794,167.754,107.44
HOLX UW Equity,Hologic Inc,0.050771,249.381,72.24
SEDG UW Equity,SolarEdge Technologies Inc,0.050533,55.387,323.74
PFG UW Equity,Principal Financial Group Inc,0.050439,234.99612,76.16
SYF UN Equity,Synchrony Financial,0.050398,501.489,35.66
SWKS UW Equity,Skyworks Solutions Inc,0.050346,160.926,111.01
CLX UN Equity,Clorox Co/The,0.050327,123.08,145.09
KEY UN Equity,KeyCorp,0.049589,932.471,18.87
TRMB UW Equity,Trimble Inc,0.049347,250.142,70
FLT UN Equity,FleetCor Technologies Inc,0.048931,77.341,224.49
ZBRA UW Equity,Zebra Technologies Corp,0.048671,52.514,328.87
WAB UN Equity,Westinghouse Air Brake Technologies Corp,0.048592,182.648,94.4
TYL UN Equity,Tyler Technologies Inc,0.048572,41.474,415.56
